vote_count,vote_average,title,popularity,release_date
16.0,5.2,Hugo Pool,2.44908,1997-01-01
81.0,5.9,Mad City,4.909738,1997-11-07
24.0,5.7,One Night Stand,2.818802,1997-11-14
5.0,6.4,The Tango Lesson,0.192391,1997-11-28
22.0,6.5,Welcome to Sarajevo,7.999793,1997-05-09
16.0,6.6,Deceiver,2.833853,1997-08-31
239.0,6.7,The Rainmaker,6.683398,1997-11-18
812.0,7.5,Boogie Nights,7.595679,1997-09-11
390.0,7.0,Witness,10.312017,1985-02-08
7.0,6.3,Incognito,0.961088,1997-11-14
1584.0,6.7,Starship Troopers,14.412644,1997-11-06
9.0,6.1,Critical Care,2.287762,1997-10-31
34.0,7.1,The Joy Luck Club,3.01386,1993-09-08
13.0,2.7,Chairman of the Board,1.422904,1998-03-13
363.0,6.6,Sliding Doors,9.7866,1998-04-23
225.0,3.8,Mortal Kombat: Annihilation,6.532498,1997-11-21
4702.0,7.8,The Truman Show,13.155901,1998-06-04
34.0,6.9,The Wings of the Dove,3.377578,1997-11-07
7.0,5.4,Mrs. Dalloway,1.335544,1997-09-01
79.0,5.9,Red Corner,3.288944,1997-10-30
536.0,6.1,The Jackal,11.131917,1997-11-14
1481.0,7.4,Anastasia,11.911173,1997-11-20
126.0,6.5,The Man Who Knew Too Little,4.827771,1997-11-14
1388.0,5.9,Alien: Resurrection,15.57784,1997-11-12
2.0,4.5,Alien Escape,0.106499,1996-01-01
324.0,6.8,Amistad,2.263584,1997-12-03
39.0,6.1,The Apostle,9.21174,1997-10-09
10.0,6.2,Artemisia,0.989115,1997-09-10
34.0,6.3,Bent,3.546605,1997-11-26
1.0,6.0,Bang,0.679528,1995-09-09
7.0,5.4,The Boys,0.530702,1997-12-12
36.0,6.7,The Butcher Boy,7.801199,1997-07-13
188.0,7.3,Deconstructing Harry,6.280515,1997-08-26
707.0,5.3,Flubber,7.016942,1997-11-26
43.0,5.6,For Richer or Poorer,8.412203,1997-12-11
2880.0,7.9,Good Will Hunting,15.064833,1997-12-05
1.0,6.0,Guy,0.60839,1997-12-17
632.0,5.1,Home Alone 3,8.04209,1997-12-12
161.0,6.3,Midnight in the Garden of Good and Evil,5.145907,1997-11-21
297.0,6.2,MouseHunt,6.456233,1997-12-19
14.0,5.0,Office Killer,0.582559,1997-01-01
1.0,10.0,Other Voices Other Rooms,0.03668,1995-09-15
856.0,6.1,Scream 2,11.264845,1997-12-09
108.0,6.8,The Sweet Hereafter,6.002992,1997-05-14
7770.0,7.5,Titanic,26.88907,1997-11-18
941.0,6.0,Tomorrow Never Dies,17.159576,1997-12-11
1.0,4.5,Twisted,0.516097,1996-11-14
4.0,6.6,Full Speed,0.384033,1996-09-25
306.0,6.1,The Postman,6.537407,1997-12-25
296.0,6.7,The Horse Whisperer,7.685548,1998-05-14
10.0,6.9,The Winter Guest,0.923637,1997-12-27
1580.0,7.3,Jackie Brown,16.415498,1997-12-24
92.0,6.8,Kundun,5.01752,1997-12-25
75.0,3.9,Mr. Magoo,9.474269,1997-12-25
3001.0,7.8,The Big Lebowski,15.952524,1998-03-06
5.0,7.2,Afterglow,1.426289,1997-12-26
28.0,7.2,My Life in Pink,3.237812,1997-05-28
131.0,6.4,Great Expectations,9.941228,1998-01-19
38.0,3.9,3 Ninjas: High Noon at Mega Mountain,3.014082,1998-04-10
4.0,4.3,Caught Up,5.824019,1998-02-27
17.0,4.7,Firestorm,1.537212,1998-01-08
273.0,6.7,Wag the Dog,7.603652,1997-12-25
838.0,7.2,Dark City,12.851984,1998-02-27
16.0,4.9,Star Kid,1.079117,1997-01-16
181.0,5.5,Hard Rain,6.363405,1998-01-16
179.0,6.4,Half Baked,7.022548,1998-01-16
346.0,6.6,Fallen,6.381612,1998-01-16
23.0,7.0,Shooting Fish,1.631288,1997-08-22
49.0,5.9,The Prophecy II,7.747663,1998-01-20
124.0,4.7,Spice World,4.257516,1997-12-19
155.0,6.0,Deep Rising,6.922458,1998-01-30
2.0,5.5,Tainted,0.076396,1998-05-18
1.0,2.0,A Letter from Death Row,0.152449,1998-11-17
14.0,5.7,Music from Another Room,1.131018,1998-04-24
128.0,6.0,The Replacement Killers,9.384887,1998-02-06
14.0,5.8,B. Monkey,2.399824,1998-11-07
60.0,5.7,The Night Flier,7.146514,1997-04-30
166.0,5.2,Blues Brothers 2000,13.162168,1998-02-05
29.0,6.6,Tokyo Fist,1.673946,1995-01-01
4.0,6.8,Ride,0.987366,1998-03-27
603.0,6.5,The Wedding Singer,8.884035,1998-02-13
483.0,5.8,Sphere,7.124735,1998-02-13
3.0,7.2,Ayn Rand: A Sense of Life,0.13785,1998-02-13
1.0,6.0,Little City,0.036814,1997-04-04
29.0,5.7,Palmetto,4.475177,1998-02-20
946.0,7.2,As Good as It Gets,9.374049,1997-12-19
130.0,6.5,King of New York,11.230031,1990-07-18
36.0,6.1,Twilight,9.468224,1998-03-06
383.0,6.2,U.S. Marshals,8.462364,1998-03-06
7.0,6.4,Welcome to Woop Woop,0.569827,1998-08-13
11.0,6.9,Love and Death on Long Island,0.785094,1997-01-01
12.0,6.4,Midaq Alley,3.304718,1995-05-05
1.0,5.0,In God's Hands,0.327559,1998-04-24
20.0,6.3,Everest,2.096835,1998-03-06
44.0,5.9,Hush,8.753233,1998-03-06
86.0,6.7,Suicide Kings,9.262719,1997-09-06
1052.0,6.3,The Man in the Iron Mask,7.960605,1998-03-12
44.0,5.9,The Newton Boys,2.917013,1998-03-26
454.0,6.3,Wild Things,13.924623,1998-03-20
83.0,6.0,Paulie,3.913118,1998-04-17
7.0,5.6,"A Cool, Dry Place",0.837313,1998-01-29
118.0,7.6,Fireworks,5.044722,1997-09-03
97.0,6.1,Primary Colors,8.455425,1998-03-20
9.0,7.7,"Niagara, Niagara",0.782772,1997-08-30
12.0,5.2,Wide Awake,2.976537,1998-03-20
6.0,5.9,A Price Above Rubies,2.783205,1998-03-26
1.0,6.0,Eden,0.555276,1996-01-01
25.0,5.4,Two Girls and a Guy,4.967667,1997-09-07
4.0,5.8,No Looking Back,0.77403,1998-03-27
1.0,7.0,Storefront Hitchcock,0.036965,1998-03-27
5.0,5.8,The Proposition,2.57622,1998-03-26
75.0,5.6,The Object of My Affection,6.715856,1998-04-17
19.0,4.1,Meet the Deedles,7.336354,1998-03-27
16.0,5.5,Homegrown,1.840984,1998-01-01
15.0,6.2,The Players Club,5.519679,1998-04-08
8.0,2.9,Barney's Great Adventure,1.197711,1998-01-01
24.0,6.2,The Big One,2.238505,1997-09-06
9.0,5.8,Chinese Box,1.543766,1997-09-04
395.0,5.0,Lost in Space,12.000579,1998-04-03
5.0,5.1,Heaven's Burning,0.467352,1997-09-04
374.0,6.0,Mercury Rising,6.644644,1998-04-03
74.0,7.1,The Spanish Prisoner,4.305735,1997-09-08
537.0,6.5,City of Angels,8.228219,1998-04-10
50.0,6.8,The Last Days of Disco,8.666763,1998-05-29
28.0,6.1,The Odd Couple II,2.196028,1998-04-09
33.0,5.1,My Giant,6.422711,1998-04-10
140.0,6.7,He Got Game,13.06943,1998-05-01
37.0,5.7,The Gingerbread Man,7.883472,1998-01-23
1.0,5.0,Illtown,0.141163,1996-07-09
16.0,5.6,Slappy and the Stinkers,0.920655,1998-01-23
89.0,7.2,Live Flesh,6.715019,1997-10-28
56.0,6.0,Zero Effect,3.621052,1998-01-30
35.0,7.1,Nil by Mouth,3.035339,1997-05-08
136.0,5.8,The Borrowers,14.924667,1997-12-05
10.0,4.7,Prince Valiant,1.74053,1997-07-24
1.0,6.0,"I Love You, Don't Touch Me!",0.090048,1997-01-21
2.0,9.0,Leather Jacket Love Story,0.488656,1998-02-20
1.0,6.0,Love Walked In,0.376985,1997-01-18
9.0,3.0,"An Alan Smithee Film: Burn, Hollywood, Burn",1.453096,1998-02-20
16.0,5.9,Kissing a Fool,9.275956,1998-02-27
28.0,4.3,Krippendorf's Tribe,3.177318,1998-02-27
30.0,5.9,Kurt & Courtney,1.362407,1998-02-27
13.0,5.5,The Real Blonde,2.520458,1997-09-14
161.0,4.5,Species II,13.495247,1998-04-10
20.0,4.3,Major League: Back to the Minors,8.207548,1998-04-17
9.0,5.9,Sour Grapes,1.684341,1998-01-01
5.0,6.2,Wild Man Blues,0.312753,1997-01-16
112.0,6.1,The Big Hit,5.975082,1998-04-24
10.0,3.3,Tarzan and the Lost City,0.740462,1998-04-24
45.0,5.2,Black Dog,4.4467,1998-05-01
1.0,10.0,"Dancer, Texas Pop. 81",0.567444,1998-05-01
3.0,5.0,A Friend of the Deceased,0.117304,1997-09-10
157.0,7.1,Les Misérables,12.238488,1998-05-01
9.0,5.2,Still Breathing,1.161851,1997-09-01
13.0,5.6,Clockwatchers,1.885671,1997-01-01
870.0,5.9,Deep Impact,11.644633,1998-05-08
10.0,5.5,Woo,2.326115,1998-05-08
9.0,5.7,The Hanging Garden,0.437883,1997-01-01
32.0,7.3,Lawn Dogs,4.255263,1997-11-21
193.0,6.9,Quest for Camelot,13.02535,1998-05-15
1075.0,5.3,Godzilla,11.295121,1998-05-20
66.0,6.3,Bulworth,3.385342,1998-05-15
1321.0,7.2,Fear and Loathing in Las Vegas,9.220346,1998-05-22
56.0,5.9,The Opposite of Sex,14.734622,1998-05-22
8.0,5.4,I Got the Hook Up,0.993716,1998-05-27
57.0,5.5,Almost Heroes,8.92689,1998-05-29
82.0,5.8,Hope Floats,6.54478,1998-05-29
3.0,7.4,Little Boy Blue,1.40335,1997-06-01
14.0,5.9,The Ugly,0.774609,1997-08-26
320.0,6.3,A Perfect Murder,9.430812,1998-06-05
12.0,6.5,Beyond Silence,1.923957,1996-12-18
343.0,5.6,Six Days Seven Nights,18.324219,1998-06-12
122.0,6.1,Can't Hardly Wait,6.426937,1998-06-12
10.0,5.9,Cousin Bette,1.304145,1998-06-12
32.0,6.3,High Art,7.601439,1998-06-12
3.0,7.0,The Land Girls,1.514441,1998-09-25
5.0,5.8,Passion in the Desert,0.396851,1997-08-31
12.0,6.1,Dream for an Insomniac,5.540427,1996-04-18
29.0,6.9,Henry Fool,1.786768,1997-09-07
3.0,4.0,Marie from the Bay of Angels,0.171616,1998-06-19
10.0,6.1,Mr. Jealousy,0.728872,1997-09-11
2089.0,7.6,Mulan,21.180857,1998-06-18
2.0,7.0,Resurrection Man,0.543985,1998-02-13
494.0,6.6,The X Files,12.311615,1998-06-19
2.0,6.5,I Went Down,0.559621,1997-10-03
705.0,5.4,Doctor Dolittle,9.439079,1998-06-22
338.0,6.5,Out of Sight,7.349812,1998-06-26
156.0,7.1,Picnic at Hanging Rock,6.811264,1975-09-02
25.0,6.7,Smoke Signals,2.270828,1998-01-16
172.0,7.2,Buffalo '66,9.167761,1998-01-20
2540.0,6.5,Armageddon,13.235112,1998-07-01
782.0,6.3,Lethal Weapon 4,14.470551,1998-07-10
46.0,5.1,Madeline,2.847458,1998-07-10
522.0,6.2,Small Soldiers,10.03936,1998-07-10
600.0,7.1,Pi,10.621362,1998-07-10
2.0,8.3,Whatever,0.291914,1998-07-10
1616.0,6.5,There's Something About Mary,11.688958,1998-07-15
137.0,4.4,Plan 9 from Outer Space,8.084953,1959-07-22
166.0,7.5,All Quiet on the Western Front,15.235056,1930-04-29
22.0,5.1,Cimarron,1.133556,1931-02-09
67.0,6.5,Grand Hotel,11.118844,1932-05-25
17.0,4.6,Cavalcade,1.196324,1933-02-08
72.0,7.1,Mutiny on the Bounty,7.135215,1935-11-08
19.0,6.2,The Great Ziegfeld,0.715129,1936-04-08
19.0,6.6,The Life of Emile Zola,1.142535,1937-10-02
79.0,7.2,You Can't Take It With You,4.370592,1938-08-23
76.0,6.9,How Green Was My Valley,9.058578,1941-10-28
47.0,6.7,Mrs. Miniver,3.306745,1942-06-04
37.0,6.9,Going My Way,5.682778,1944-05-15
115.0,7.4,The Lost Weekend,8.731331,1945-11-25
148.0,7.6,The Best Years of Our Lives,6.069343,1946-12-25
48.0,6.8,Gentleman's Agreement,6.857318,1947-11-11
48.0,7.1,Hamlet,3.188067,1948-03-25
51.0,6.3,All the King's Men,3.975372,1949-11-08
51.0,6.6,The Greatest Show on Earth,4.011363,1952-01-10
137.0,7.2,From Here to Eternity,5.358582,1953-08-28
368.0,8.0,On the Waterfront,18.211093,1954-06-22
75.0,7.2,Marty,11.589081,1955-04-11
399.0,7.0,West Side Story,8.389903,1961-10-18
40.0,6.1,Tom Jones,3.315827,1963-10-06
90.0,7.5,A Man for All Seasons,6.997888,1966-12-12
207.0,7.5,In the Heat of the Night,9.059617,1967-08-02
106.0,7.0,Oliver!,8.630078,1968-09-26
307.0,7.4,Midnight Cowboy,10.579988,1969-05-25
435.0,7.4,The French Connection,6.694959,1971-10-09
1843.0,7.5,Rocky,14.774066,1976-11-21
483.0,7.4,Kramer vs. Kramer,9.741644,1979-12-18
147.0,7.4,Ordinary People,8.934661,1980-09-19
213.0,6.9,Chariots of Fire,6.877698,1981-05-15
178.0,6.9,Terms of Endearment,8.785209,1983-11-20
290.0,7.0,Out of Africa,14.004074,1985-12-20
362.0,7.4,The Last Emperor,11.076971,1987-10-21
1762.0,7.6,Rain Man,11.267467,1988-12-11
358.0,7.0,Driving Miss Daisy,10.703677,1989-12-13
177.0,7.0,Take the Money and Run,9.15948,1969-08-18
88.0,6.5,Klute,9.328822,1971-06-21
146.0,6.7,Repo Man,6.357559,1984-02-20
39.0,7.0,Metropolitan,1.68399,1990-08-03
618.0,7.1,Labyrinth,13.009688,1986-06-27
2189.0,7.8,The Breakfast Club,12.627678,1985-02-15
367.0,5.7,A Nightmare on Elm Street Part 2: Freddy's Revenge,8.668146,1985-10-31
363.0,6.5,A Nightmare on Elm Street 3: Dream Warriors,10.035081,1987-02-27
287.0,5.8,A Nightmare on Elm Street 4: The Dream Master,8.120317,1988-08-19
251.0,5.5,A Nightmare on Elm Street 5: The Dream Child,7.534739,1989-08-11
280.0,5.1,Freddy's Dead: The Final Nightmare,11.560358,1991-09-05
622.0,6.4,Friday the 13th,12.146747,1980-05-09
321.0,6.0,Friday the 13th Part 2,8.710824,1981-05-01
257.0,5.7,Friday the 13th Part III,7.99229,1982-08-13
241.0,5.9,Friday the 13th: The Final Chapter,10.175913,1984-04-13
200.0,5.1,Friday the 13th: A New Beginning,9.094477,1985-03-22
219.0,5.7,Friday the 13th Part VI: Jason Lives,8.122042,1986-08-01
196.0,5.3,Friday the 13th Part VII: The New Blood,7.909022,1988-05-13
194.0,4.8,Friday the 13th Part VIII: Jason Takes Manhattan,7.743144,1989-07-28
1066.0,7.4,Halloween,13.672759,1978-10-25
370.0,6.4,Halloween II,13.501144,1981-10-30
232.0,5.0,Halloween III: Season of the Witch,6.066618,1982-10-22
212.0,5.9,Halloween 4: The Return of Michael Myers,6.199806,1988-10-21
187.0,5.3,Halloween 5: The Revenge of Michael Myers,6.585405,1989-10-12
85.0,6.0,Prom Night,3.65867,1980-07-18
35.0,6.0,Hello Mary Lou: Prom Night II,5.383766,1987-11-13
15.0,5.1,Prom Night III: The Last Kiss,1.506989,1990-03-30
15.0,4.4,Prom Night IV: Deliver Us from Evil,2.190786,1992-02-14
605.0,6.3,Child's Play,19.827546,1988-11-08
323.0,5.8,Child's Play 2,14.310479,1990-11-09
274.0,5.5,Child's Play 3,24.515462,1991-08-30
811.0,7.1,Poltergeist,11.776326,1982-06-04
172.0,5.8,Poltergeist II: The Other Side,6.701138,1986-05-23
127.0,4.6,Poltergeist III,7.977693,1988-06-10
2046.0,7.5,The Exorcist,12.137595,1973-12-26
137.0,4.5,Exorcist II: The Heretic,8.266984,1977-06-17
135.0,6.1,The Exorcist III,5.861032,1990-08-17
1367.0,7.0,Lethal Weapon,13.183804,1987-03-06
1066.0,6.7,Lethal Weapon 2,12.834276,1989-07-07
824.0,6.4,Lethal Weapon 3,10.786007,1992-05-15
1629.0,6.9,Gremlins,11.333125,1984-06-07
664.0,6.3,Gremlins 2: The New Batch,14.383185,1990-06-15
1563.0,7.4,The Goonies,14.280703,1985-06-06
1211.0,6.3,The Mask of Zorro,11.348096,1998-07-16
18.0,5.4,Polish Wedding,4.387797,1998-01-16
305.0,6.8,Soylent Green,7.630456,1973-04-19
3926.0,7.4,Back to the Future Part II,13.689855,1989-11-20
2978.0,7.1,Back to the Future Part III,13.043999,1990-05-25
274.0,7.3,The Poseidon Adventure,10.341849,1972-12-01
64.0,6.3,Freaky Friday,8.977922,1976-12-17
41.0,6.7,The Absent-Minded Professor,3.708247,1961-03-16
18.0,6.3,The Apple Dumpling Gang Rides Again,1.036492,1979-06-27
18.0,5.8,Babes in Toyland,1.365451,1961-12-14
1450.0,6.8,Bambi,13.698132,1942-08-14
892.0,8.2,Seven Samurai,15.01777,1954-04-26
267.0,7.1,Dangerous Liaisons,11.46781,1988-12-16
576.0,6.5,Dune,9.261189,1984-12-14
206.0,7.0,The Last Temptation of Christ,11.370288,1988-08-12
1589.0,7.1,The Godfather: Part III,17.185349,1990-12-24
15.0,6.4,The Rapture,8.319631,1991-10-04
288.0,7.0,Lolita,10.618141,1997-09-27
104.0,5.5,Disturbing Behavior,11.054751,1998-07-24
52.0,5.4,Jane Austen's Mafia!,6.046893,1998-07-24
5148.0,7.9,Saving Private Ryan,21.758054,1998-07-24
11.0,5.2,Billy's Hollywood Screen Kiss,3.993327,1998-07-24
13.0,5.7,The Million Dollar Duck,0.808654,1971-06-30
10.0,5.2,The Barefoot Executive,0.914294,1971-03-17
228.0,6.5,The Black Cauldron,9.806685,1985-07-24
132.0,6.1,The Black Hole,7.499388,1979-12-18
42.0,6.9,Blackbeard's Ghost,2.895685,1968-02-08
87.0,5.1,Blank Check,12.960346,1994-02-11
28.0,7.0,Candleshoe,2.69658,1977-12-16
27.0,5.6,The Cat from Outer Space,2.889806,1978-06-09
10.0,5.9,Cheetah,0.011574,1989-08-18
28.0,5.8,The Computer Wore Tennis Shoes,4.044429,1969-12-29
37.0,5.6,Condorman,3.327697,1981-07-02
135.0,5.8,D2: The Mighty Ducks,11.117131,1994-03-25
35.0,6.7,Darby O'Gill and the Little People,3.276605,1959-06-29
6.0,6.3,The Devil and Max Devlin,0.537292,1981-03-06
15.0,6.3,A Far Off Place,9.040158,1993-03-12
227.0,6.9,Flight of the Navigator,5.526865,1986-07-30
23.0,5.8,The Gnome-Mobile,1.479408,1967-07-17
334.0,6.9,The Great Mouse Detective,11.183924,1986-07-02
8.0,5.8,The Happiest Millionaire,3.395277,1967-06-26
48.0,5.3,Herbie Goes Bananas,3.13734,1980-06-25
65.0,5.9,Herbie Goes To Monte Carlo,4.705091,1977-06-24
491.0,6.5,Hocus Pocus,10.390708,1993-07-16
272.0,4.8,Honey I Blew Up the Kid,12.337898,1992-07-16
756.0,6.1,"Honey, I Shrunk the Kids",12.358786,1989-06-22
11.0,5.7,Hot Lead & Cold Feet,1.366163,1978-07-05
20.0,6.2,In Search of the Castaways,2.679615,1962-12-01
22.0,6.3,The Incredible Journey,1.791587,1963-11-20
593.0,6.8,The Negotiator,7.65502,1998-07-29
768.0,6.8,The Parent Trap,7.768828,1998-07-28
150.0,5.9,BASEketball,10.107454,1998-07-28
19.0,7.0,Full Tilt Boogie,11.009822,1997-09-09
8.0,6.8,The Governess,0.666802,1998-07-31
3.0,4.7,Seventh Heaven,0.431005,1997-12-17
92.0,7.4,Roger & Me,4.877009,1989-09-01
206.0,7.3,The Purple Rose of Cairo,6.133697,1985-03-01
111.0,7.6,Out of the Past,5.34379,1947-11-13
252.0,7.4,Doctor Zhivago,8.489499,1965-12-22
12.0,7.3,The Trip to Bountiful,1.210627,1985-12-20
22.0,6.1,Tender Mercies,1.160488,1983-04-02
24.0,5.8,And the Band Played On,2.643288,1993-09-11
312.0,6.6,The 'Burbs,7.889227,1989-02-17
39.0,6.6,Fandango,11.350645,1985-01-25
53.0,6.6,The Night Porter,4.266305,1974-04-03
33.0,7.1,Mephisto,5.663598,1981-04-29
758.0,7.7,Blue Velvet,7.882247,1986-08-01
27.0,6.4,The Journey of Natty Gann,1.29288,1985-09-25
1791.0,7.1,The Jungle Book,22.845448,1967-10-17
6.0,6.4,Kidnapped,2.532177,1960-01-01
1241.0,6.9,Lady and the Tramp,12.994387,1955-06-16
1921.0,7.2,The Little Mermaid,17.496832,1989-11-17
203.0,6.4,The Mighty Ducks,6.113646,1992-10-01
217.0,7.2,The Muppet Christmas Carol,14.630571,1992-12-10
66.0,6.2,Newsies,4.095602,1992-04-10
1643.0,6.8,One Hundred and One Dalmatians,15.727519,1961-01-25
15.0,5.7,One Magic Christmas,11.890036,1985-11-22
1380.0,7.0,Peter Pan,16.861533,1953-02-05
157.0,5.3,Popeye,9.126162,1980-12-12
303.0,6.6,The Rescuers Down Under,1.562471,1990-11-16
609.0,6.7,The Rescuers,11.32442,1977-06-22
38.0,5.6,Return from Witch Mountain,3.936986,1978-03-10
447.0,5.7,The Return of Jafar,12.099799,1994-12-15
122.0,6.6,Return to Oz,6.523262,1985-06-21
265.0,6.3,The Rocketeer,10.536644,1991-06-21
15.0,5.4,The Shaggy D.A.,1.48253,1976-12-17
1332.0,6.8,Sleeping Beauty,14.276169,1959-01-28
38.0,6.6,Something Wicked This Way Comes,3.985819,1983-04-29
16.0,6.7,Son of Flubber,2.545544,1963-01-16
69.0,6.9,Song of the South,4.045635,1946-11-12
328.0,6.1,Splash,8.441602,1984-03-09
7.0,6.1,Squanto: A Warrior's Tale,1.935006,1994-10-28
15.0,6.6,Tall Tale,1.283015,1995-03-24
9.0,5.9,Tex,5.540117,1982-07-30
717.0,6.6,Tron,16.574021,1982-07-09
63.0,6.7,Swing Kids,4.379054,1993-03-05
306.0,5.7,Halloween: H20,8.619068,1998-08-05
88.0,6.4,L.A. Story,7.775188,1991-02-08
272.0,7.0,The Jerk,5.873021,1979-12-14
104.0,6.5,Dead Men Don't Wear Plaid,5.515136,1982-05-21
131.0,6.2,The Man with Two Brains,12.157229,1983-06-10
51.0,6.8,Grand Canyon,4.422985,1991-12-25
52.0,4.5,Graveyard Shift,4.668541,1990-10-26
293.0,6.9,The Outsiders,6.435926,1983-03-25
2841.0,7.1,Indiana Jones and the Temple of Doom,15.802306,1984-05-23
187.0,6.1,The Lord of the Rings,7.914795,1978-11-15
311.0,6.8,Nineteen Eighty-Four,11.513066,1984-10-10
320.0,6.9,The Dead Zone,11.194448,1983-10-21
170.0,5.5,Maximum Overdrive,6.614078,1986-07-25
136.0,5.9,Needful Things,10.560238,1993-08-27
194.0,5.7,Cujo,7.065626,1983-08-10
243.0,5.6,Children of the Corn,11.84696,1984-03-09
244.0,6.3,All Dogs Go to Heaven,7.068389,1989-11-17
871.0,6.7,The Addams Family,12.962525,1991-11-22
408.0,6.8,Ever After: A Cinderella Story,13.309701,1998-07-31
331.0,5.8,Snake Eyes,11.604533,1998-08-07
1.0,3.0,"First Love, Last Rites",0.546143,1998-08-07
17.0,6.3,Safe Men,3.383704,1998-08-17
3.0,6.5,The Saltmen of Tibet,0.113565,1997-04-25
58.0,6.7,Atlantic City,3.835188,1980-09-02
199.0,7.8,Who's Afraid of Virginia Woolf?,5.564294,1966-06-21
169.0,6.6,Adventures in Babysitting,7.230508,1987-07-01
375.0,6.4,Weird Science,11.104542,1985-08-01
42.0,6.0,Doctor Dolittle,3.896319,1967-12-19
90.0,6.6,The Nutty Professor,6.36551,1963-06-04
100.0,6.2,Charlotte's Web,7.574372,1973-03-01
159.0,7.3,Watership Down,5.602126,1978-10-14
186.0,7.5,The Secret of NIMH,10.812275,1982-06-17
233.0,7.3,The Dark Crystal,13.524001,1982-12-17
344.0,6.6,An American Tail,11.928545,1986-11-21
180.0,6.2,An American Tail: Fievel Goes West,8.800701,1991-11-21
282.0,6.2,Legend,10.932786,1985-07-19
455.0,6.9,Sixteen Candles,6.683723,1984-05-04
313.0,6.6,Pretty in Pink,8.568378,1986-02-28
133.0,6.0,St. Elmo's Fire,9.116245,1985-06-20
28.0,4.7,The Clan of the Cave Bear,10.750748,1986-01-17
144.0,5.8,House,13.208902,1986-02-28
66.0,5.0,House II: The Second Story,13.416334,1987-05-14
251.0,7.1,The Gods Must Be Crazy,10.973482,1980-09-10
91.0,6.5,The Gods Must Be Crazy II,4.993561,1989-07-01
41.0,4.6,Air Bud: Golden Receiver,3.576604,1998-08-14
205.0,4.4,The Avengers,9.562953,1998-08-13
24.0,6.0,How Stella Got Her Groove Back,3.645263,1998-08-14
45.0,6.5,Slums of Beverly Hills,5.913162,1998-08-14
3.0,5.3,The Chambermaid on the Titanic,0.406397,1997-10-10
5.0,5.8,"Henry II, Portrait of a Serial Killer",1.597247,1996-10-10
142.0,6.8,Henry: Portrait of a Serial Killer,10.072668,1986-09-24
892.0,7.5,Rosemary's Baby,11.504558,1968-06-12
1031.0,7.0,The NeverEnding Story,14.225919,1984-04-05
193.0,5.5,The Neverending Story II: The Next Chapter,6.658994,1990-10-24
74.0,4.7,Attack of the Killer Tomatoes!,3.625313,1978-10-01
21.0,3.5,Surf Nazis Must Die,1.788913,1987-07-03
17.0,5.9,Your Friends & Neighbors,1.564774,1998-02-04
40.0,6.5,Return to Paradise,4.831458,1998-08-10
1950.0,6.5,Blade,15.043454,1998-08-21
24.0,5.6,Dance with Me,7.894516,1998-08-21
49.0,5.6,Dead Man on Campus,9.183343,1998-08-21
91.0,5.7,Wrongfully Accused,9.852635,1998-08-21
21.0,6.0,Next Stop Wonderland,0.798015,1998-08-21
23.0,6.4,All I Wanna Do,1.983933,1998-08-21
20.0,6.3,The Navigator: A Medieval Odyssey,1.478701,1988-09-16
1475.0,7.1,Beetlejuice,10.627364,1988-02-29
1.0,8.0,Déjà Vu,0.438882,1998-04-22
539.0,7.8,Rope,7.248676,1948-08-23
86.0,6.7,Family Plot,4.845776,1976-04-09
162.0,7.2,Frenzy,5.316387,1972-05-25
78.0,6.1,Topaz,5.757907,1969-12-18
120.0,6.4,Torn Curtain,6.243248,1966-07-13
233.0,7.2,Marnie,6.409094,1964-07-09
105.0,6.9,The Wrong Man,8.56081,1956-12-22
276.0,7.3,The Man Who Knew Too Much,12.547763,1956-06-01
152.0,6.9,The Trouble with Harry,6.486117,1955-10-03
82.0,7.0,I Confess,10.424982,1953-02-28
379.0,7.6,Strangers on a Train,15.41773,1951-06-18
61.0,6.8,Stage Fright,4.329397,1950-02-23
138.0,5.5,54,8.736869,1998-08-28
12.0,7.5,I Married a Strange Person!,0.817002,1998-08-28
12.0,6.4,Why Do Fools Fall In Love,0.897413,1998-08-28
3.0,6.3,Keep the Aspidistra Flying,0.691061,1997-11-20
7.0,7.4,See the Sea,0.892546,1997-12-03
484.0,6.9,Willow,9.918312,1988-05-01
1424.0,7.6,The Untouchables,11.062203,1987-06-02
66.0,6.5,Dirty Work,7.061315,1998-06-12
65.0,4.7,Knock Off,5.213714,1998-09-04
15.0,7.0,Firelight,5.57396,1997-09-14
2.0,8.5,Modulations,0.100482,1998-09-18
14.0,5.2,Phoenix,1.643899,1998-09-04
27.0,6.1,Under Capricorn,2.972892,1949-09-08
42.0,6.3,The Paradine Case,3.983539,1947-12-31
112.0,7.3,Lifeboat,7.773354,1944-01-11
219.0,7.5,Shadow of a Doubt,8.007141,1943-01-16
91.0,6.8,Saboteur,4.911826,1942-04-24
36.0,5.7,Mr. & Mrs. Smith,2.761605,1941-01-30
140.0,7.1,Suspicion,5.660476,1941-11-14
43.0,5.6,Jamaica Inn,3.876608,1939-05-11
183.0,7.5,The Lady Vanishes,6.078088,1938-07-26
42.0,6.8,Young and Innocent,3.824884,1937-11-01
60.0,6.7,Sabotage,6.514753,1936-12-02
36.0,6.7,Secret Agent,4.119907,1936-06-12
73.0,6.4,The Man Who Knew Too Much,7.294135,1934-11-30
11.0,4.8,Waltzes from Vienna,0.751957,1934-01-31
19.0,5.3,Number Seventeen,1.962002,1932-07-18
