budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,id_movie,movie_name,release_year,return
0.0,"[{'id': 18, 'name': 'Drama'}]",66588,en,"A THOUSAND ACRES is a drama about an American family who meets with tragedy on their land. It is the story of a father, his daughters, and their husbands, and their passion to subdue the history of their land and its stories.",0.82942,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Beacon Communications', 'id': 919}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Via Rosa Productions', 'id': 10103}, {'name': 'Prairie Films', 'id': 14745}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-17,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Best friends. Bitter rivals. Sisters.,A Thousand Acres,5.7,11.0,0,,1997.0,0.0
50000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2649,en,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",14.825587,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'A&B Producoes', 'id': 1519}, {'name': 'Popaganda Films', 'id': 10164}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-12,109423648.0,129.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,What do you get for the man who has everything?,The Game,7.5,1556.0,0,,1997.0,2.18847296
60000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",14289,en,"Martial arts star Steven Seagal stars in this action drama as Jack Taggart, an undercover agent working for the Environmental Protection Agency. When an EPA representative is murdered in a small Appalachian community, Taggart is sent in -- posing as a handyman working with a Christian relief agency -- to find out what happened.",7.83099,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Seagal/Nasso Productions', 'id': 17825}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-05,16000000.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Man. One Secret. One Chance in Hell.,Fire Down Below,5.0,91.0,0,,1997.0,0.26666666666666666
19000000.0,"[{'id': 53, 'name': 'Thriller'}]",10155,en,"When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.",7.923639,"[{'name': 'Illusion Entertainment Group', 'id': 3480}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Clyde Is Hungry Films', 'id': 12263}, {'name': 'Canal+ Droits Audiovisuels', 'id': 53473}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-03,6682098.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Expect the Unexpected.,U Turn,6.5,185.0,0,,1997.0,0.35168936842105264
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",75250,en,"A drifter enters a small town looking for employment. While working at the local cattle ranch, he meets and falls in love with the beautiful Kitty and becomes involved in a deadly yet erotic love triangle.",0.53204,[],[],1997-10-03,10082.0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Locusts,3.8,3.0,0,,1997.0,0.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20457,en,"Marcy, a worker in the reelection campaign of bumbling Senator John McGlory, is sent to Ireland on a quest to find the Irish ancestry of Sen. McGlory, to help him win the Irish vote. But when Marcy arrives in the small village of Ballinagra, she finds herself in the middle of a matchmaking festival, and the local matchmaker is determined to pair her off with one of the local bachelors.",3.742915,"[{'name': 'Good Film Company', 'id': 5406}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-03,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy for the incurably unromantic.,The Matchmaker,6.1,18.0,0,,1997.0,0.0
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",18355,en,"Jack Shaw (DONALD SUTHERLAND) has experienced the terror first-hand. He's a top CIA agent who's tracked international killer-for-hire Carlos ""The Jackal"" Sanchez for over twenty years and barely survived Carlos' devastating bombing of a Parisian cafe. Now, he finally gets a break when he discovers Carlos' dead ringer: American naval officer and dedicated family man Annibal Ramirez (AIDAN QUINN).",4.233187,"[{'name': 'The Movie Network (TMN)', 'id': 3388}, {'name': 'Allegro Films', 'id': 4899}, {'name': 'Canadian Film or Video Production Tax Credit (CPTC)', 'id': 8582}, {'name': 'Super Écran', 'id': 11578}, {'name': 'Gouvernement du Québec', 'id': 13306}, {'name': 'Triumph Films', 'id': 23098}, {'name': 'Satch-Mo', 'id': 24721}, {'name': 'Program de Credits of Impuc', 'id': 25063}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1997-09-28,0.0,119.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Assignment,6.6,41.0,0,,1997.0,0.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",33657,en,A comedy about a couple who cannot conceive a baby,2.507368,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Rysher Entertainment', 'id': 11661}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-27,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The shortest distance between two people is a certain smile.,A Smile Like Yours,3.2,6.0,0,,1997.0,0.0
0.0,"[{'id': 18, 'name': 'Drama'}]",55306,en,An elderly beekeeper and Vietnam vet must rescue his daughter-in-law and protect his grandchildren from killers.,1.138972,"[{'name': 'Clinica Estetico', 'id': 1274}, {'name': 'Nunez-Gowan', 'id': 75348}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-06-13,0.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Ulee's Gold,6.5,19.0,0,,1997.0,0.0
18000000.0,"[{'id': 18, 'name': 'Drama'}]",68924,en,"In the weekend after thanksgiving 1973 the Hoods are skidding out of control. Benjamin Hood reels from drink to drink, trying not to think about his trouble at the office. His wife, Elena, is reading self help books and losing patience with her husband's lies. Their son, Paul, home for the holidays, escapes to the city to pursue an alluring rich girl from his prep school. Young, budding nymphomaniac, Wendy Hood roams the neighborhood, innocently exploring liquor cabinets and lingerie drawers of her friends' parents, looking for something new. Then an ice storm hits, the worst in a century.",7.146352,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Good Machine', 'id': 10565}, {'name': 'Canal+ Droits Audiovisuels', 'id': 53473}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-27,8038061.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"It was 1973, and the climate was changing.",The Ice Storm,6.9,181.0,0,,1997.0,0.44655894444444444
0.0,"[{'id': 53, 'name': 'Thriller'}]",36434,en,"Victor Mallick returned to his home and found out that all of his friends have arranged a surprise bachelor/stag party for him. Two strippers were hired to cheer up the party. However, when some of the men accidentally killed one of the strippers, they are left to face the consequences of their action.",0.854723,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Rampage Entertainment', 'id': 26144}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-01,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The life of the party just died!,Stag,5.8,6.0,0,,1997.0,0.0
250000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2255,en,"Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",12.311564,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'View Askew Productions', 'id': 16934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-04,12021272.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's not who you love. It's how.,Chasing Amy,6.7,441.0,0,,1997.0,48.085088
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",28353,en,"Dray is a young playboy whose only objective in life seems to be to have sex with as many girls as he can without getting caught by his girlfriend Lisa. Dray's sister Jenny and her friend Katrina plan to show him that the way he lives is wrong and organize a party in Malibu, inviting all of his girlfriends.",0.883889,"[{'name': 'Island Pictures', 'id': 3492}, {'name': 'Def Pictures', 'id': 38799}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-06,13960203.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Def Jam's How to Be a Player,5.4,9.0,0,,1997.0,0.0
3500000.0,"[{'id': 35, 'name': 'Comedy'}]",9427,en,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",8.333322,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Redwave Films', 'id': 8764}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997-08-13,257850122.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The year's most revealing comedy.,The Full Monty,6.9,372.0,0,,1997.0,73.67146342857143
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",172545,en,"A passionately committed young dancer is forced to re-examine his career and life when faced with death, finding hope through an older man who becomes his lover, mentor and companion.",0.873828,"[{'name': 'Greentrees Films', 'id': 3798}, {'name': 'Channel 4 Television', 'id': 5778}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1996-11-08,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love is the ultimate kick,Alive and Kicking,0.0,1.0,0,,1996.0,0.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",17589,en,"Queen Victoria is deeply depressed after the death of her husband, disappearing from public. Her servant Brown, who adores her, through caress and admiration brings her back to life, but that relationship creates scandalous situation and is likely to lead to monarchy crisis.",3.883913,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'WGBH', 'id': 3449}, {'name': 'BBC Scotland', 'id': 3712}, {'name': 'Mobile Masterpiece Theatre', 'id': 3713}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-07-18,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Loyalty without question. Friendship without equal.,Mrs Brown,6.6,45.0,0,,1997.0,0.0
17000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",3597,en,"As they celebrate their high school graduation, four friends are involved in a hit-and-run accident when their car hits and apparently kills a pedestrian on an isolated roadway. They dispose of the body and vow to keep the incident a secret, a year later somebody starts sending them letters bearing the warning ""I Know What You Did Last Summer.""",7.417157,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Mandalay Entertainment', 'id': 1236}, {'name': 'Summer Knowledge LLC', 'id': 1464}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-17,125586134.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If you're going to bury the truth, make sure it stays buried.",I Know What You Did Last Summer,5.6,698.0,3601,I Know What You Did Last Summer Collection,1997.0,7.387419647058824
57000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1813,en,A hotshot lawyer gets more than he bargained for when he learns his new boss is Lucifer himself.,10.920124,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Monarchy Enterprises B.V.', 'id': 676}, {'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Taurus Film', 'id': 20555}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-17,152944660.0,144.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Evil has its winning ways.,The Devil's Advocate,7.2,1414.0,0,,1997.0,2.683239649122807
16000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",36797,en,"Fred Z. Randall is geeky and obnoxious spacecraft designer, who gets the chance to make his dream come true and travel to Mars as a member of the first manned flight there.",5.345663,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Caravan Pictures', 'id': 175}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-10,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's just taking up space!,RocketMan,5.4,36.0,0,,1997.0,0.0
12000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",12628,en,"Stripped of his medical license after performing an operation while high on amphetamines, famed LA surgeon Dr Eugene Sands abandons his former life only to find himself crossing paths with Raymond Blossom, an infamous counterfeiter. Employed as a ""gun-shot doctor"" when Raymond's associates cannot risk visiting a hospital, Eugene is lured deep into the criminal world and becomes entangled with his boss's girlfriend.",9.657642,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-17,4000000.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Joining this deadly underworld was easy. But getting out...deadly!,Playing God,5.6,26.0,0,,1997.0,0.3333333333333333
1500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",33344,en,"Jackie-O is anxiously awaiting the visit of her brother home for Thanksgiving, but isn't expecting him to bring a friend. She's even more shocked to learn that this friend is his fiance. It soon becomes clear that Jackie Kennedy's obsession is nothing compared to her obsession with her brother, as it also becomes clear she isn't the only member of the family with problems..",3.974374,"[{'name': 'Miramax Films', 'id': 14}]",[],1997-10-10,626057.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The House of Yes,6.3,30.0,0,,1997.0,0.4173713333333333
0.0,"[{'id': 99, 'name': 'Documentary'}]",25099,en,"Hilarious, sad, absurd, eerie and beautiful, ""FAST, CHEAP &amp; OUT OF CONTROL"" is a film like no other. Starting as a darkly funny contemplation of the Sisyphus-like nature of human striving, it ultimately becomes a profoundly moving meditation on the very nature of existence.",2.117703,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-03,832735.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Fast, Cheap & Out of Control",8.3,8.0,0,,1997.0,0.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",45019,en,"Set in 1870's New York, a spinster heiress is courted by a much younger, penniless man, much to the chagrin of her over-protective father, and must decide whether to spend the rest of her life alone, or marry a man who is interested in her only because of her inheritence.",1.301573,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Roger Birnbaum Productions', 'id': 961}, {'name': 'Alchemy Filmworks', 'id': 58247}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-10,1.0,115.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,She must choose between her father's fortune... Or the man she loves.,Washington Square,7.4,5.0,0,,1997.0,0.0
0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",63437,de,"Karchy (Brad Renfro) is a boy in school who has moved from Hungary to America in the 1960's. He is struggling in school and trying to adjust to America's culture. He then hears about a radio DJ Billy Magic (Kevin Bacon) who holds a contest for a Student Hall of Fame every week. When Karchy finally wins after several weeks, he spends more time with Billy Magic...a man with money, girls, and glam. Karchy thinks that by spending time with Magic, he can become ""cool"". He then starts telling lies, to make himself seem greater than he really is. But when his lies begin hurting the people he cares about, he realizes that it isn't worth telling lies if it affects your friends. Afterwards, he learns to accept himself for the person he is, and gives up lying. And as for Billy Magic, it turns out that he pays his price for all the lies that he has told as well.",1.886677,"[{'name': 'Kuzui Enterprises', 'id': 2516}, {'name': 'Banner Entertainment', 'id': 38764}, {'name': 'Ben Myron Productions', 'id': 39836}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-02,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Just don't get caught.,Telling Lies In America,6.3,6.0,0,,1997.0,0.0
0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",62422,en,"Indie director Jim Jarmusch lenses a low-tech tribute to protean rocker Neil Young and his long-standing band, Crazy Horse. Stitched together from archival material shot in 1976 and 1986 along with candid scenes of Young and the band kicking back between shows, this rockumentary is as ragged as it is direct. Concert performances include renditions of hits such as ""Sedan Delivery"" and ""Like a Hurricane.""",0.405805,[],[],1997-10-08,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Year of the Horse,3.8,3.0,0,,1997.0,0.0
36000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",782,en,"Science fiction drama about a future society in the era of indefinite eugenics where humans are set on a life course depending on their DNA. The young Vincent Freeman is born with a condition that would prevent him from space travel, yet he is determined to infiltrate the GATTACA space program.",12.89312,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Jersey Films', 'id': 216}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-07,12532777.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'eo', 'name': 'Esperanto'}]",Released,There is no gene for the human spirit.,Gattaca,7.5,1846.0,0,,1997.0,0.34813269444444445
0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10751, 'name': 'Family'}]",29911,en,"Two children in 1917 take a photograph, believed by some to be the first scientific evidence of the existence of fairies. Based on a true story",3.553746,"[{'name': 'Icon Productions', 'id': 152}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-01,14000000.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Believe.,FairyTale: A True Story,6.2,25.0,0,,1997.0,0.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",9827,en,"In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive.",10.754614,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-01-23,5624282.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,For centuries they told us the terror would come from above. We've been looking the wrong way.,Phantoms,5.2,110.0,0,,1998.0,0.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1959,en,"The film tells the story of Russian emigree and the only survivor from ship crash Yanko Goorall and servant Amy Foster in the end of 19th century. When Yanko enters a farm sick and hungry after the shipwreck, everyone is afraid of him, except for Amy, who is very kind and helps him. Soon he becomes like a son for Dr. James Kennedy and romance between Yanko and Amy follows.",9.688237,"[{'name': 'Tapson Steel Films Productions', 'id': 820}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1998-01-23,0.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Swept from the Sea,6.5,12.0,0,,1998.0,0.0
0.0,"[{'id': 99, 'name': 'Documentary'}]",251481,en,"Welcome to Levittown, New York - America's first cookie-cutter community. From wife-swapping to bomb shelters, to flag burning, Wonderland takes a hilarious and unforgettable look at life in a town where thousands of identical-looking houses were assigned to their residents in alphabetical order.",0.002635,[],[],1997-10-17,0.0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Welcome to suburbia ground zero.,Wonderland,0.0,0.0,0,,1997.0,0.0
12000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",8067,en,"A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers.",15.996171,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Figment Films', 'id': 359}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Aaargh! Animation', 'id': 93311}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-24,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy for anyone who's ever been in danger...of falling in love.,A Life Less Ordinary,6.2,130.0,0,,1997.0,0.0
0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",125052,en,"Marcus is a kid on Manhattan's mean streets. He's turning 15, his father is dead, his mother is in prison for smuggling undocumented aliens. His grandmother is raising him. He has four close buddies who have a basement clubhouse; they shoplift and sell the wares to kids. One is moving toward selling drugs. Marcus wants to take a breather from the city and visit family in New Mexico. He also meets Melena, 14, a sweet kid who dreams of going to Alaska; her father is not just protective but angry and uncommunicative. The gang pressures Marcus to move up to burglary and car theft. He just wants to breathe open air. Can anything go right?",0.629699,"[{'name': 'United Artists', 'id': 60}, {'name': 'Posthorn Pictures', 'id': 40543}, {'name': ""Giv'en Films"", 'id': 40544}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-21,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Know life. No limits.,Hurricane Streets,4.8,4.0,0,,1997.0,0.0
0.0,"[{'id': 18, 'name': 'Drama'}]",45153,en,"The story is set in 1962 Louisiana. The big Batiste family is headed by charming doctor Louis. Though he is married to beautiful Roz, he has a weakness for attractive women patients. One day Louis is flirting with married and sexy Metty Mereaux, not knowing that he is observed by his youngest idealistic daughter Eve, who is there by accident. Eve can not forget the incident which is traumatic for her naivete and shares a secret with older sister Cisely. Lies start to roll...",1.461772,[],[],1997-09-07,0.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The secrets that hold us together can also tear us apart.,Eve's Bayou,6.3,29.0,0,,1997.0,0.0
37000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10871,en,FBI agent Dennis Quaid tries to catch a serial killer who kidnapped his son.,3.742824,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Pacific Western', 'id': 1280}, {'name': 'Rysher Entertainment', 'id': 11661}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-31,6482195.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The hunter becomes the hunted.,Switchback,5.8,52.0,0,,1997.0,0.17519445945945947
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",14398,en,"Two corrupt cops have a successful, seemingly perfect money making scheme- they sell drugs that they seize from dealers, kill the dealers, and blame the crimes on street gangs. Their scheme is going along smoothly until they kill an undercover DEA agent posing as a dealer, and then try to cover-up their crime.",2.592927,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Kouf/Bigelow Productions', 'id': 3589}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-08,5790448.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some cops play by the rules. Their own.,Gang Related,6.5,32.0,0,,1997.0,0.0
10000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",10890,en,"John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment.",11.341505,"[{'name': 'Columbia Pictures Industries', 'id': 5848}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-06-25,85300000.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,The story of a man who wanted to keep the world safe for democracy...and meet girls.,Stripes,6.5,253.0,0,,1981.0,8.53
0.0,"[{'id': 18, 'name': 'Drama'}]",99002,fr,"Teenage siblings Nenette and Boni were raised apart as a result of their parents' divorce. Their mother, who doted on her son Boni, has died. He works for an interesting couple as a pizza baker, and is surprised and enraged when his younger sister, having run away from boarding school, suddenly turns up. There's a problem that they must confront.",0.551124,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",1997-01-29,0.0,103.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Nenette and Boni,8.0,7.0,0,,1997.0,0.0
18000000.0,"[{'id': 35, 'name': 'Comedy'}]",1281,en,"Bean works as a caretaker at Britain's formidable Royal National Gallery, and his bosses want to fire him because he sleeps at work all the time, but can't because the chairman of the gallery's board defends him. They send him to USA, to the small Los Angeles art gallery instead, where he'll have to officiate at the opening of the greatest US picture ever (called ""Whistler's Mother"").",12.799853,"[{'name': 'Tiger Aspect Productions', 'id': 686}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-07-03,251212670.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Man. One Masterpiece. One Very Big Mistake.,Bean,6.3,602.0,103372,Mr. Bean Collection,1997.0,13.956259444444445
